sno,value,id,latitude,longitude,hasMenu,rating
1332,126,Moe's Southwest Grill,32.91014659,-96.55661555,TRUE,8.8
1333,1554,Flying Fish,32.95685213,-96.61553979,TRUE,8.6
1334,2330,In-N-Out Burger,32.95413283,-96.61741196,TRUE,8.3
1335,965,Firehouse Subs,32.94534227,-96.61345748,TRUE,8
1336,372,Chicken Express,32.90926658,-96.56984401,TRUE,8
1337,945,Valentinos Ristorante Italiano,32.90807291,-96.56196803,TRUE,8.6
1338,1613,Fuzzy's Taco Shop,32.90812,-96.564411,TRUE,8
1339,517,Whataburger,32.90734331,-96.57829463,TRUE,7.8
1340,838,Burger Island,32.91958352,-96.51541293,TRUE,7.9
1341,140,El Centro,32.903254,-96.566052,TRUE,7.7
1342,591,Royal Buffet,32.90854444,-96.56686241,TRUE,8.7
1343,1747,Chick-fil-A Rowlett,32.90819,-96.57505149,TRUE,7.6
1344,120,Lakewood Cafe,32.91628474,-96.5215146,TRUE,8.5
1345,463,Cosa Nostra,32.9181078,-96.51858215,TRUE,7.5
1346,458,Dos Chavos Tex-Mex,32.90682989,-96.56719565,TRUE,8.4
1347,7928,Houlihan's,32.95117934,-96.61123582,TRUE,8.4
1348,1011,Jason's Deli,32.90995584,-96.556725,TRUE,8
1349,247,Fritzl's Biergarten,32.90717217,-96.57065034,TRUE,8.3
1350,62,golden pot,32.90817604,-96.56484522,TRUE,9
1351,788,Cicis,32.90638641,-96.56761822,TRUE,9.4
1352,1554,Flying Fish,32.95685213,-96.61553979,TRUE,9.2
1353,2330,In-N-Out Burger,32.95413283,-96.61741196,TRUE,8.6
1354,1205,Frankie's Mexican Cuisine,32.986843,-96.578439,TRUE,8.6
1355,965,Firehouse Subs,32.94534227,-96.61345748,TRUE,8.2
1356,3093,Pei Wei,32.95499349,-96.61686763,TRUE,8.3
1357,399,Arby's,32.90813496,-96.57451619,TRUE,8
1358,1363,Steve Fields Steak and Lobster,33.02810847,-96.79700346,TRUE,7.9
1359,3050,Zoës Kitchen,33.0249674,-96.79587354,TRUE,8.8
1360,1003,Palio's Pizza Cafe,33.02525529,-96.79805493,TRUE,7.9
1361,3288,Panera Bread,33.02654886,-96.79350392,TRUE,7.7
1362,805,LYFEKitchen,33.02641929,-96.79392239,TRUE,8.3
1363,3372,Chipotle Mexican Grill,33.02745334,-96.79231653,TRUE,7.8
1364,246,Below 40,33.02626515,-96.7982851,TRUE,8
1365,473,Nothing Bundt Cakes - Plano,33.02828816,-96.79361502,TRUE,8.1
1366,2862,la Madeleine Country French Café,33.02683074,-96.79607053,TRUE,8.1
1367,1499,Romano's Macaroni Grill,33.02814101,-96.79632341,TRUE,8.1
1368,1539,Zorba's Greek Cafe,33.01830935,-96.79617694,TRUE,9
1369,2609,Chick-fil-A Preston & Park,33.02594104,-96.79601865,TRUE,8
1370,2223,Osaka Sushi,33.02706675,-96.79716289,TRUE,9.2
1371,339,"MOOYAH Burgers, Fries & Shakes",33.04268794,-96.79175172,TRUE,7.5
1372,37,la Madeleine Country French Café,33.02694267,-96.79616511,TRUE,7.8
1373,1304,Yao Fuzi,33.027575,-96.79014423,TRUE,8.6
1374,2233,Anamia's Tex-Mex,33.0442455,-96.79387531,TRUE,8.4
1375,802,Mango Thai Cuisine,33.02724113,-96.7887754,TRUE,8.1
1376,123,dugg burger,33.027249,-96.788373,TRUE,9
1377,2505,Taverna Rossa Craft Pizza & Beer,33.05105941,-96.79517259,TRUE,9.2
1378,4331,Pluckers Wing Bar,33.04354339,-96.79385439,TRUE,8.5
1379,6828,Maggiano's Little Italy,33.02817458,-96.83005696,TRUE,8.2
1380,1987,Corner Bakery Cafe,33.0307,-96.79538,TRUE,8.7
1381,5504,Blue Goose Cantina,33.02741279,-96.79037071,TRUE,9.2
1382,1309,Sea Breeze Fish Market & Grill,33.05115544,-96.7954731,TRUE,9.1
1383,2891,IHOP,33.01553035,-96.79344115,TRUE,8.5
1384,2777,"Red Hot & Blue  -  Barbecue, Burgers & Blues",33.01730652,-96.79740626,TRUE,8.1
1385,725,Kenny's Burger Joint,33.05371944,-96.79516212,TRUE,8.1
1386,3400,eatZi's Market & Bakery,33.04541788,-96.82765961,TRUE,8.5
1387,5038,Bread Winners Café & Bakery,33.05202969,-96.79500519,TRUE,7.8
1388,1115,Casa Mama's,33.015132,-96.654799,TRUE,7.8
1389,281,Jimmy's Big Burgers,33.01455417,-96.66388248,TRUE,8.9
1390,1020,Mr. Wok,33.01787095,-96.67995278,TRUE,7.3
1391,2791,Chick-fil-A Murphy,33.011972,-96.610162,TRUE,8
1392,146,Winners BBQ,33.01455567,-96.67129061,TRUE,8
1393,176,PDQ,33.01089838,-96.61233121,TRUE,7.6
1394,709,Firehouse Subs,33.0119644,-96.60522508,TRUE,8.7
1395,506,Napoli's Pizza & Restaurant,33.03232722,-96.64992474,TRUE,7.8
1396,155,Wendy's,33.0119055,-96.61621216,TRUE,8.4
1397,955,Thai's Thumbz,33.00128132,-96.6846159,TRUE,7.6
1398,2502,BoomerJack's Grill and Bar - Murphy,33.01033337,-96.61595655,TRUE,8.3
1399,1828,Nico's Tex-Mex Cantina,33.00075383,-96.645693,TRUE,7.6
1400,249,Venezia's Pizza Cafe,32.99969207,-96.61378654,TRUE,8.1
1401,761,Chipotle Mexican Grill,33.01187081,-96.60919115,TRUE,8
1402,387,Texas Restaurant,33.00202286,-96.68794243,TRUE,8.3
1403,100,C Wok,33.03133354,-96.66562089,TRUE,7.8
1404,361,Liberty Burger,33.00193156,-96.68687187,TRUE,9.2
1405,307,Mogio's,33.010489,-96.61609232,TRUE,8.9
1406,1190,Silver Fox Steakhouse,33.00184703,-96.68519033,TRUE,8.7
1407,1373,SONIC Drive In,33.01222626,-96.61404848,TRUE,7.4
1408,773,Taco Delite,33.01793309,-96.68620865,TRUE,7.2
1409,910,Ph<U+1EE1> Quê Huong,33.01890552,-96.68298142,TRUE,7.3
1410,3060,Chick-fil-A North Garland Crossing,32.96576865,-96.64410044,TRUE,6.7
1411,1678,Rosa's Tortilla Factory,33.01089199,-96.59435361,TRUE,6.6
1412,567,Golden Chick,33.011839,-96.60375953,TRUE,6.8
1413,5549,Urban Crust Wood Fired Pizza,33.01949218,-96.7002474,TRUE,6.7
1414,1745,Lockhart Smokehouse,33.01945144,-96.69955792,TRUE,6.4
1415,213,Super Chix,32.99765039,-96.69623137,TRUE,6.6
1416,209,Crow's Country Cafe,33.349056,-96.549852,TRUE,6.3
1417,78,Daddy Rex's Twisted BBQ,33.34908127,-96.55004926,TRUE,6.5
1418,359,Papa Gallo's,33.32504019,-96.78593531,TRUE,6.2
1419,78,SUBWAY,33.34334363,-96.58864376,TRUE,6.5
1420,192,Huddle House,33.34504216,-96.58415526,TRUE,6.5
1421,91,Joes italian Bistro,33.352138,-96.55141643,TRUE,6.4
1422,194,SONIC Drive In,33.42196367,-96.59153773,TRUE,6.2
1423,20,Domino's Pizza,33.34350003,-96.58750186,TRUE,6.2
1424,32,SUBWAY,33.422196,-96.587989,TRUE,5.8
1425,145,Italian Villa Restaurant,33.34145,-96.57574,TRUE,5.9
1426,164,Pizza Hut,33.29450677,-96.57038078,TRUE,5.8
1427,115,Rice Xpress,33.345219,-96.582785,TRUE,5.5
1428,169,SONIC Drive In,33.3097156,-96.78258777,TRUE,8.3
1429,26,Old Weston Cafe,33.34707169,-96.66932233,TRUE,8.8
1430,310,Lucy's on the Square,33.324495,-96.786295,TRUE,8.9
1431,29,Pizza Hut,33.42252296,-96.5870378,TRUE,7.9
1432,340,SONIC Drive In,33.34388,-96.551469,TRUE,8.7
1433,501,McDonald's,33.42096487,-96.59003735,TRUE,8.5
1434,141,KFC,33.345232,-96.582293,TRUE,7.9
1435,52,Mcdonalds,33.34418814,-96.56590854,TRUE,8.3
1436,0,Chick-Fil-A,33.337639,-96.726371,TRUE,8.4
1437,87,Dickie's Barbecue Pit,33.344439,-96.584977,TRUE,9.2
1438,8,Carl's Jr / Green Burrito,33.34509172,-96.58444123,TRUE,8.4
1439,10,Dickey's BBQ,33.34486044,-96.58437866,TRUE,9
1440,312,McDonalds,33.31237395,-96.77996788,TRUE,8.6
1441,227,Taco Bell,33.345164,-96.582257,TRUE,8.4
1442,51,La Colina Restaurant,33.42253752,-96.63825038,TRUE,7.6
1443,0,Little Caesars Pizza,33.344896,-96.571714,TRUE,8.7
1444,3,Carl's Jr,33.394665,-96.580539,TRUE,8.3
1445,105,Chicken Express,33.34398941,-96.56607012,TRUE,8.5
1446,2074,Chiloso Mexican Bistro,33.007062,-96.55000269,TRUE,8.5
1447,1071,The Ballard Street Cafe And Grill,33.01466845,-96.53884643,TRUE,8.6
1448,131,Golden Chick,33.0075951,-96.54568774,TRUE,7.3
1449,7928,Houlihan's,32.95117934,-96.61123582,TRUE,7.8
1450,3213,Gloria's,32.95214377,-96.61243916,TRUE,8.8
1451,1678,Rosa's Tortilla Factory,33.01089199,-96.59435361,TRUE,8.4
1452,363,Yanni's Greek Cafe,33.01100702,-96.60991617,TRUE,7.4
1453,3157,Chipotle Mexican Grill,32.95570882,-96.61685944,TRUE,8
1454,1217,McAlister's Deli,32.9081447,-96.56088922,TRUE,7.4
1455,838,Burger Island,32.91958352,-96.51541293,TRUE,9.1
1456,136,Burger Island,32.97576427,-96.5957129,TRUE,8.1
1457,3093,Pei Wei,32.95499349,-96.61686763,TRUE,9
1458,1365,Whataburger,32.9691124,-96.6055804,TRUE,8.5
1459,916,Raising Cane's Chicken Fingers,32.90823965,-96.55974781,TRUE,7.3
1460,831,Kyoto Japanese Steak House,32.92097222,-96.50592676,TRUE,8.3
1461,741,Chicken Express,32.98451219,-96.581603,TRUE,8.1
1462,513,Taste Of Home,33.01637997,-96.53860676,TRUE,8.3
1463,517,Whataburger,32.90734331,-96.57829463,TRUE,8.8
1464,1613,Fuzzy's Taco Shop,32.90812,-96.564411,TRUE,8.2
1465,2007,Cristina's Fine Mexican Restaurant,32.95519118,-96.61710083,TRUE,8.1
1466,254,Papa Murphy's,33.00716569,-96.54964279,TRUE,8.4
1467,41,Jimmy John's Gourmet Sandwiches,33.00713758,-96.54967976,TRUE,8.9
1468,3935,Five Sixty,32.77441,-96.80841,TRUE,8
1469,1404,Off The Bone Barbeque,32.765841,-96.79229382,TRUE,8.7
1470,1068,Bob's Steak and Chop House,32.77510743,-96.80380429,TRUE,8
1471,2957,Chop House Burger,32.78072595,-96.79950399,TRUE,7.9
1472,965,Green Door Public House,32.77862444,-96.79193468,TRUE,7.8
1473,1420,Eddie Deen's Ranch,32.77217867,-96.80049272,TRUE,8.1
1474,467,Americano,32.78059978,-96.79847717,TRUE,8.7
1475,132,Spice in the City,32.77993228,-96.79796219,TRUE,7.8
1476,501,Mudhen Meat and Greens,32.77783953,-96.79079533,TRUE,7.9
1477,2925,Y. O. Ranch Steakhouse,32.78135,-96.806504,TRUE,8.3
1478,1984,Texas Spice,32.77591976,-96.80469892,TRUE,7.9
1479,780,The Zodiac,32.78082768,-96.79718655,TRUE,7.7
1480,7160,Iron Cactus,32.78055046,-96.79915872,TRUE,8.6
1481,228,Cafe Momentum,32.78221565,-96.7993889,TRUE,9.5
1482,1649,Jimmy John's,32.781351,-96.79969315,TRUE,9
1483,3477,Ellen's Southern Kitchen,32.78197669,-96.80755029,TRUE,9.2
1484,1800,Dallas Fish Market,32.7806485,-96.79928951,TRUE,9.4
1485,299,Tutta's,32.78127942,-96.80759738,TRUE,8.3
1486,957,Sushi Ya,32.78109618,-96.80097924,TRUE,8.6
1487,2213,Corner Bakery Cafe,32.780754,-96.806444,TRUE,9.3
1488,111,Nola Brasserie,32.78033501,-96.8023499,TRUE,9
1489,958,Wingbucket,32.78019188,-96.80161225,TRUE,8.8
1490,1277,Zenna Thai & Japanese,32.78228836,-96.8000062,TRUE,8.5
1491,1868,Dakota's Steakhouse,32.7850196,-96.8006444,TRUE,8.9
1492,1375,Enchilada's Restaurant,32.78091549,-96.80085897,TRUE,8.8
1493,291,Rex's Seafood at the Farmer's Market,32.77776739,-96.78972735,TRUE,8.8
1494,908,Mad Hatter,32.7840348,-96.79784045,TRUE,8.7
1495,484,Elaine's Kitchen,32.76893404,-96.76944644,TRUE,8.5
1496,124,Blackjack Pizza,32.76691683,-96.77067002,TRUE,7.9
1497,1404,Off The Bone Barbeque,32.765841,-96.79229382,TRUE,8.2
1498,11076,Cane Rosso,32.78258649,-96.78555351,TRUE,8.3
1499,9529,Twisted Root Burger Company,32.78287958,-96.78550643,TRUE,8.1
1500,6645,Pecan Lodge,32.78376076,-96.78395831,TRUE,9
1501,501,Mudhen Meat and Greens,32.77783953,-96.79079533,TRUE,8.9
1502,5203,St. Pete's Dancin' Marlin,32.78316939,-96.78344053,TRUE,8
1503,7996,Serious Pizza,32.78485048,-96.78337365,TRUE,7.3
1504,965,Green Door Public House,32.77862444,-96.79193468,TRUE,8.7
1505,4715,Deep Sushi,32.78416336,-96.78553,TRUE,8.6
1506,2253,Monkey King Noodle Co.,32.78444233,-96.78121448,TRUE,7.9
1507,3152,The Free Man,32.78274005,-96.78514555,TRUE,7.7
1508,6373,Cafe Brazil,32.78503764,-96.7827487,TRUE,8.6
1509,143,Bucky Moonshine's,32.784987,-96.782011,TRUE,9.5
1510,4129,Pepe & Mito's Mexican Cafe,32.78514,-96.78201972,TRUE,9
1511,1334,Glazed Donut Works,32.78446795,-96.78493111,TRUE,9.2
1512,237,Big Daddy's Fried Chicken,32.75293557,-96.76616799,TRUE,9.4
1513,291,Rex's Seafood at the Farmer's Market,32.77776739,-96.78972735,TRUE,8.3
1514,1407,Fuzzy's Taco Shop,32.784406,-96.784422,TRUE,9.3
1515,2731,CBD Provisions,32.78103288,-96.79832695,TRUE,8.8
1516,6268,Buzzbrews,32.78333739,-96.78316712,TRUE,8.9
1517,2253,Monkey King Noodle Co.,32.78444233,-96.78121448,TRUE,8.7
1518,3152,The Free Man,32.78274005,-96.78514555,TRUE,8.3
1519,6373,Cafe Brazil,32.78503764,-96.7827487,TRUE,7.7
1520,143,Bucky Moonshine's,32.784987,-96.782011,TRUE,8.5
1521,4129,Pepe & Mito's Mexican Cafe,32.78514,-96.78201972,TRUE,7.6
1522,1334,Glazed Donut Works,32.78446795,-96.78493111,TRUE,8.6
1523,237,Big Daddy's Fried Chicken,32.75293557,-96.76616799,TRUE,8.3
1524,291,Rex's Seafood at the Farmer's Market,32.77776739,-96.78972735,TRUE,9.3
1525,1327,Baker's Ribs,32.78493047,-96.7792514,TRUE,7.8
1526,1221,Metropolitan Cafe,32.78177834,-96.79254145,TRUE,8.2
1527,5079,All Good Cafe,32.78431605,-96.7806673,TRUE,7.6
1528,2731,CBD Provisions,32.78103288,-96.79832695,TRUE,8.2
1529,2741,Stackhouse Burgers,32.78800562,-96.784337,TRUE,7.8
1530,6268,Buzzbrews,32.78333739,-96.78316712,TRUE,7.2
1531,503,The French Room,32.77999542,-96.79973245,TRUE,7.9
1532,173,Chicken Express,32.59720084,-96.82174099,TRUE,7.9
1533,225,Popeyes Louisiana Kitchen,32.604502,-96.832927,TRUE,7.4
1534,1862,Cracker Barrel Old Country Store,32.61798031,-96.82433144,TRUE,8
1535,2925,In-N-Out Burger,32.59685381,-96.82174622,TRUE,8.2
1536,616,Waffle House,32.61967737,-96.82418346,TRUE,7.6
1537,440,Wingstop,32.60458506,-96.85572624,TRUE,7.1
1538,755,Whataburger,32.59112477,-96.82145268,TRUE,8.5
1539,2496,Chick-fil-A,32.648141,-96.858267,TRUE,7.8
1540,523,Taco Bueno,32.604732,-96.826445,TRUE,7.3
1541,1098,Ojeda's Mexican Restaurant,32.63135791,-96.8575716,TRUE,7.1
1542,85,Tuscany Italian Bistro,32.604679,-96.855169,TRUE,8.1
1543,121,Little Caesars Pizza,32.60538441,-96.84017468,TRUE,7.4
1544,141,wok express,32.60531501,-96.77832575,TRUE,7.9
1545,161,Big Tony' West Philly Cheesesteak Co.,32.63081874,-96.85817242,TRUE,7.7
1546,997,Outback Steakhouse,32.608724,-96.823835,TRUE,8.6
1547,148,Mason's Chicken & Seafood,32.60076959,-96.85684381,TRUE,9.5
1548,369,Sonic,32.61744577,-96.85671814,TRUE,9
1549,230,Raising Cane's Chicken Fingers,32.6479746,-96.85681239,TRUE,9.2
1550,261,Acapulco's,32.59028569,-96.85382724,TRUE,9.4
1551,942,IHOP,32.59812285,-96.82167296,TRUE,8.3
1552,198,Soulman's BBQ,32.64913948,-96.78148453,TRUE,8.6
1553,113,Smokey Joe's B.B.Q,32.670218,-96.82309093,TRUE,9.3
1554,133,Donald Brown Chicken,32.6032237,-96.78579933,TRUE,8.5
1555,1381,On The Border Mexican Grill & Cantina,32.606207,-96.823984,TRUE,9
1556,998,Taco Casa,32.644187,-96.890989,TRUE,8.8
1557,405,Panda Express,32.648341,-96.86675012,TRUE,8.5
1558,566,Whataburger,32.64082011,-96.8064882,TRUE,8.9
1559,101,KFC,32.605603,-96.824278,TRUE,8.8
1560,2810,Pappadeaux Seafood Kitchen,32.6389552,-96.89249987,TRUE,8.8
1561,954,Spring Creek Barbeque,32.647966,-96.866018,TRUE,8.7
1562,2253,Monkey King Noodle Co.,32.78444233,-96.78121448,TRUE,7.1
1563,3152,The Free Man,32.78274005,-96.78514555,TRUE,7.8
1564,6373,Cafe Brazil,32.78503764,-96.7827487,TRUE,7.3
1565,143,Bucky Moonshine's,32.784987,-96.782011,TRUE,8.7
1566,4129,Pepe & Mito's Mexican Cafe,32.78514,-96.78201972,TRUE,7.9
1567,1334,Glazed Donut Works,32.78446795,-96.78493111,TRUE,8.1
1568,237,Big Daddy's Fried Chicken,32.75293557,-96.76616799,TRUE,8.2
1569,291,Rex's Seafood at the Farmer's Market,32.77776739,-96.78972735,TRUE,7.8
1570,1327,Baker's Ribs,32.78493047,-96.7792514,TRUE,6.6
1571,1407,Fuzzy's Taco Shop,32.784406,-96.784422,TRUE,7.3
1572,1221,Metropolitan Cafe,32.78177834,-96.79254145,TRUE,6.9
1573,5079,All Good Cafe,32.78431605,-96.7806673,TRUE,6.8
1574,2731,CBD Provisions,32.78103288,-96.79832695,TRUE,7
1575,2741,Stackhouse Burgers,32.78800562,-96.784337,TRUE,6.1
1576,6268,Buzzbrews,32.78333739,-96.78316712,TRUE,6.7
1577,757,Baby Back Shak,32.76787931,-96.78991042,TRUE,6.7
1578,2957,Chop House Burger,32.78072595,-96.79950399,TRUE,6.6
1579,503,The French Room,32.77999542,-96.79973245,TRUE,6.5
1580,202,Pizza Getti,33.05951,-96.423559,TRUE,6.6
1581,769,Big Daddy's BBQ,33.02205935,-96.45677184,TRUE,6.4
1582,35,El Rodeo Mexican Restaurant,33.02258816,-96.44257854,TRUE,6.5
1583,637,Arboleda's Mexican Grill,32.97563274,-96.33155162,TRUE,6.4
1584,29,Cajun Donuts,33.02319717,-96.51974487,TRUE,6.4
1585,215,Mogio's Gourmet Pizza,32.965249,-96.462852,TRUE,6.2
1586,94,Andys Pizza,32.95776582,-96.46479601,TRUE,6.1
1587,462,Soulman's Bar-B-Que,32.97336553,-96.32361715,TRUE,7.9
1588,63,SUBWAY,33.02268065,-96.44233923,TRUE,7.7
1589,495,Meteor Hamburgers,33.0163476,-96.5324235,TRUE,8.6
1590,209,Cicis,33.02406514,-96.51379019,TRUE,9.5
1591,113,The Harbor House,33.04069021,-96.53045863,TRUE,9
1592,498,Denny's,32.96733363,-96.33387814,TRUE,9.2
1593,593,SONIC Drive In,33.02298232,-96.45462808,TRUE,9.4
1594,151,Los Pinos Mexican Restaurant,32.97526811,-96.331969,TRUE,8.3
1595,88,Pizza Hut,32.96708856,-96.33285316,TRUE,8.6
1596,54,Taco Bell,32.9690566,-96.33063765,TRUE,9.3
1597,139,SUBWAY,32.965213,-96.462927,TRUE,8.5
1598,452,Jack in the Box,32.97017528,-96.33168664,TRUE,9
1599,2,Hooie's,33.08064668,-96.42406225,TRUE,8.8
1600,11,Domino's Pizza,32.97502939,-96.33186132,TRUE,8.5
1601,144,Rice Express,32.96702187,-96.33274603,TRUE,8.9
1602,54,Domino's Pizza,33.01602503,-96.53296919,TRUE,8.8
1603,827,McDonald's,32.96963929,-96.33275642,TRUE,8.8
1604,4,"Taqueria ""El Molcajete""",33.033861,-96.430652,TRUE,8.7
1605,677,SONIC Drive In,32.966612,-96.464259,TRUE,8.5
1606,18,Well House Cafe,33.04000373,-96.37537479,TRUE,7.9
1607,42,Burgers And Chile Loco,33.02397295,-96.44146527,TRUE,8.2
1608,373,McDonald's,32.963641,-96.46425,TRUE,8.3
1609,17,Donuts 110 Hwy 78,33.022535,-96.442555,TRUE,8.5
1610,484,Elaine's Kitchen,32.76893404,-96.76944644,TRUE,8.1
1611,1404,Off The Bone Barbeque,32.765841,-96.79229382,TRUE,8.9
1612,11076,Cane Rosso,32.78258649,-96.78555351,TRUE,8
1613,8880,Angry Dog,32.78305597,-96.78356082,TRUE,7.3
1614,9529,Twisted Root Burger Company,32.78287958,-96.78550643,TRUE,8.7
1615,6645,Pecan Lodge,32.78376076,-96.78395831,TRUE,8.6
1616,501,Mudhen Meat and Greens,32.77783953,-96.79079533,TRUE,8.2
1617,7996,Serious Pizza,32.78485048,-96.78337365,TRUE,8.7
1618,965,Green Door Public House,32.77862444,-96.79193468,TRUE,7.6
1619,4715,Deep Sushi,32.78416336,-96.78553,TRUE,8.5
1620,2253,Monkey King Noodle Co.,32.78444233,-96.78121448,TRUE,7.4
1621,6373,Cafe Brazil,32.78503764,-96.7827487,TRUE,8.3
1622,143,Bucky Moonshine's,32.784987,-96.782011,TRUE,8.6
1623,4129,Pepe & Mito's Mexican Cafe,32.78514,-96.78201972,TRUE,9.3
1624,1334,Glazed Donut Works,32.78446795,-96.78493111,TRUE,7.2
1625,237,Big Daddy's Fried Chicken,32.75293557,-96.76616799,TRUE,7.7
1626,1407,Fuzzy's Taco Shop,32.784406,-96.784422,TRUE,8.2
1627,1221,Metropolitan Cafe,32.78177834,-96.79254145,TRUE,7.2
1628,2741,Stackhouse Burgers,32.78800562,-96.784337,TRUE,8.2
1629,6268,Buzzbrews,32.78333739,-96.78316712,TRUE,7.3
1630,757,Baby Back Shak,32.76787931,-96.78991042,TRUE,8.1
1631,2957,Chop House Burger,32.78072595,-96.79950399,TRUE,7.4
1632,503,The French Room,32.77999542,-96.79973245,TRUE,7.6
1633,141,wok express,32.60531501,-96.77832575,TRUE,8.3
1634,198,Soulman's BBQ,32.64913948,-96.78148453,TRUE,7.9
1635,133,Donald Brown Chicken,32.6032237,-96.78579933,TRUE,8.1
1636,2925,In-N-Out Burger,32.59685381,-96.82174622,TRUE,7.2
1637,299,Roma Italian Restaurant,32.60407729,-96.75932928,TRUE,7.8
1638,755,Whataburger,32.59112477,-96.82145268,TRUE,7.8
1639,225,Popeyes Louisiana Kitchen,32.604502,-96.832927,TRUE,7.9
1640,1038,Sweet Georgia Brown Bar-B-Que,32.69375541,-96.77294254,TRUE,7.7
1641,2496,Chick-fil-A,32.648141,-96.858267,TRUE,8.6
1642,6,Whataburger,32.60231608,-96.77601429,TRUE,9.5
1643,1862,Cracker Barrel Old Country Store,32.61798031,-96.82433144,TRUE,9
1644,523,Taco Bueno,32.604732,-96.826445,TRUE,9.2
1645,440,Wingstop,32.60458506,-96.85572624,TRUE,9.4
1646,113,Smokey Joe's B.B.Q,32.670218,-96.82309093,TRUE,8.3
1647,220,Jack in the Box,32.60401452,-96.78573656,TRUE,8.6
1648,616,Waffle House,32.61967737,-96.82418346,TRUE,9.3
1649,1098,Ojeda's Mexican Restaurant,32.63135791,-96.8575716,TRUE,8.5
1650,85,Tuscany Italian Bistro,32.604679,-96.855169,TRUE,9
1651,566,Whataburger,32.64082011,-96.8064882,TRUE,8.8
1652,290,Catfish Floyd's,32.69112289,-96.813915,TRUE,8.5
1653,942,IHOP,32.59812285,-96.82167296,TRUE,8.9
1654,121,Little Caesars Pizza,32.60538441,-96.84017468,TRUE,8.8
1655,1973,Rudy's Chicken,32.70945497,-96.8030614,TRUE,8.8
1656,261,Acapulco's,32.59028569,-96.85382724,TRUE,8.7
1657,230,Raising Cane's Chicken Fingers,32.6479746,-96.85681239,TRUE,8.5
1658,184,A&D Buffalo's,32.70577604,-96.79978125,TRUE,7.9
1659,997,Outback Steakhouse,32.608724,-96.823835,TRUE,8.2
1660,161,Big Tony' West Philly Cheesesteak Co.,32.63081874,-96.85817242,TRUE,8.3
1661,148,Mason's Chicken & Seafood,32.60076959,-96.85684381,TRUE,8.5
1662,5203,St. Pete's Dancin' Marlin,32.78316939,-96.78344053,TRUE,7.7
1663,7996,Serious Pizza,32.78485048,-96.78337365,TRUE,8.6
1664,965,Green Door Public House,32.77862444,-96.79193468,TRUE,9.5
1665,2253,Monkey King Noodle Co.,32.78444233,-96.78121448,TRUE,9.2
1666,3152,The Free Man,32.78274005,-96.78514555,TRUE,9.4
1667,1334,Glazed Donut Works,32.78446795,-96.78493111,TRUE,8.5
1668,237,Big Daddy's Fried Chicken,32.75293557,-96.76616799,TRUE,9
1669,1327,Baker's Ribs,32.78493047,-96.7792514,TRUE,8.5
1670,1221,Metropolitan Cafe,32.78177834,-96.79254145,TRUE,8.8
1671,6268,Buzzbrews,32.78333739,-96.78316712,TRUE,7.9
1672,757,Baby Back Shak,32.76787931,-96.78991042,TRUE,8.2
1673,503,The French Room,32.77999542,-96.79973245,TRUE,8.5
1674,7996,Serious Pizza,32.78485048,-96.78337365,TRUE,8
1675,965,Green Door Public House,32.77862444,-96.79193468,TRUE,7.4
1676,4715,Deep Sushi,32.78416336,-96.78553,TRUE,6.7
1677,2253,Monkey King Noodle Co.,32.78444233,-96.78121448,TRUE,7.6
1678,3152,The Free Man,32.78274005,-96.78514555,TRUE,6.6
1679,6373,Cafe Brazil,32.78503764,-96.7827487,TRUE,8.2
1680,143,Bucky Moonshine's,32.784987,-96.782011,TRUE,7.2
1681,1334,Glazed Donut Works,32.78446795,-96.78493111,TRUE,7.4
1682,237,Big Daddy's Fried Chicken,32.75293557,-96.76616799,TRUE,7.2
1683,291,Rex's Seafood at the Farmer's Market,32.77776739,-96.78972735,TRUE,6.7
1684,1327,Baker's Ribs,32.78493047,-96.7792514,TRUE,7.3
1685,1407,Fuzzy's Taco Shop,32.784406,-96.784422,TRUE,7.2
1686,5079,All Good Cafe,32.78431605,-96.7806673,TRUE,6.2
1687,2731,CBD Provisions,32.78103288,-96.79832695,TRUE,6.4
1688,2741,Stackhouse Burgers,32.78800562,-96.784337,TRUE,7.1
1689,6268,Buzzbrews,32.78333739,-96.78316712,TRUE,7
1690,757,Baby Back Shak,32.76787931,-96.78991042,TRUE,6.6
1691,2957,Chop House Burger,32.78072595,-96.79950399,TRUE,6.2
1692,503,The French Room,32.77999542,-96.79973245,TRUE,6.9
1693,141,wok express,32.60531501,-96.77832575,TRUE,6.6
1694,1038,Sweet Georgia Brown Bar-B-Que,32.69375541,-96.77294254,TRUE,6.3
1695,198,Soulman's BBQ,32.64913948,-96.78148453,TRUE,6.8
1696,299,Roma Italian Restaurant,32.60407729,-96.75932928,TRUE,6.5
1697,998,Whataburger,32.65003502,-96.70908451,TRUE,5.8
1698,133,Donald Brown Chicken,32.6032237,-96.78579933,TRUE,6.2
1699,83,SUBWAY,32.648887,-96.706488,TRUE,6.8
1700,840,Gonzalez Restaurant,32.749326,-96.68189764,TRUE,8.2
1701,6,Whataburger,32.60231608,-96.77601429,TRUE,8.7
1702,150,Captain D's Seafood,32.71977961,-96.61521586,TRUE,8.5
1703,218,Griff's Hamburgers,32.732573,-96.68253064,TRUE,7.4
1704,220,Jack in the Box,32.60401452,-96.78573656,TRUE,8.3
1705,225,Sonic,32.68140981,-96.65780891,TRUE,7.6
1706,566,Whataburger,32.64082011,-96.8064882,TRUE,8.3
